42.805868	72.688514	62.493258	65.657303	54.055805	52.298002	35.071536	54.407366	
243.195381	122.610112	229.836080	127.531960	241.086017	138.078777	256.554682	134.563171	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
186.242572	104.328964	196.086267	107.844569	201.008115	95.891511	191.164419	88.860300	
251.632834	147.219351	262.179650	153.547441	264.992135	143.703745	255.851561	138.078777	
326.866792	221.750187	315.616854	221.750187	317.726217	229.484519	328.273034	230.187640	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
319.132459	237.921973	319.132459	245.656305	328.976155	246.359426	330.382397	238.625094	
354.288514	330.733958	361.319725	337.062047	367.647815	331.437079	361.319725	322.999625	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
