129.289763	68.469788	140.539700	64.251061	145.461548	75.500999	135.617853	77.610362	
224.211111	115.578901	208.742447	121.203870	215.773658	128.938202	229.836080	124.719476	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
224.211111	228.781398	213.664295	221.750187	210.148689	230.187640	219.992385	237.921973	
198.898752	277.999875	189.758177	271.671785	185.539451	278.702996	193.976904	285.734207	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
