139.133458	122.610112	151.086517	122.610112	151.789638	112.766417	139.133458	109.953933	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
203.820599	178.156679	189.758177	180.969164	193.976904	185.891011	203.820599	184.484769	
170.773908	174.641074	177.805119	176.750437	180.617603	167.609863	172.883271	164.797378	
191.057679	213.366104	191.535321	221.963669	200.132886	216.709602	202.043455	209.067322	
212.073947	275.459625	200.610528	274.504340	198.699958	278.325480	208.730450	280.713692	
196.789388	354.270631	188.669466	349.494207	188.669466	356.658844	195.356461	360.479983	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
