82.883770	48.079276	93.430587	50.891760	89.211860	62.141698	78.665044	59.329213	
162.336454	69.172909	151.789638	79.016604	161.633333	85.344694	173.586392	74.797878	
215.773658	109.953933	201.008115	114.172659	206.633084	122.610112	223.507990	119.797628	
221.398627	143.000624	222.804869	152.844320	234.054806	147.922472	231.945443	138.781898	
231.242322	168.312984	229.836080	181.672285	240.382896	175.344195	241.789139	161.281773	
239.679775	195.734707	228.429838	195.031586	227.726717	201.359675	236.867291	201.359675	
236.164170	219.640824	225.617353	216.828340	224.211111	225.968914	233.351685	228.078277	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
246.007865	90.969663	255.148439	91.672784	255.148439	85.344694	244.601623	83.938452	
