86.399376	49.485518	101.164919	50.188639	96.946192	36.829338	83.586891	35.423096	
139.836579	40.344944	136.320974	51.594881	151.086517	53.001124	157.414607	39.641823	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
243.195381	92.375905	250.929713	99.407116	256.554682	92.375905	247.414107	84.641573	
264.992135	109.953933	272.023346	109.953933	272.023346	100.110237	264.289014	96.594632	
300.851311	138.078777	288.898252	139.485019	292.413858	147.219351	301.554432	145.109988	
316.319975	166.906742	307.882522	169.719226	309.991885	181.672285	321.241823	183.078527	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
225.430466	38.524022	233.625318	36.065567	230.757119	30.329171	222.972010	30.329171	
