55.462047	31.907491	39.993383	29.798127	29.446567	38.938702	49.133958	45.266792	
180.617603	31.907491	172.180150	41.751186	186.242572	48.782397	190.461298	39.641823	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
187.648814	70.579151	196.086267	70.579151	192.570662	57.922971	186.945693	57.219850	
259.367166	133.156929	264.289014	140.891261	269.913983	135.969413	266.398377	127.531960	
333.194881	207.687765	328.273034	211.906492	332.491760	216.125218	338.819850	212.609613	
387.335206	301.905993	381.710237	305.421598	383.116479	311.046567	390.147690	308.937203	
297.675837	181.649428	304.398916	186.957121	311.829687	180.587889	304.398916	174.926349	
330.523463	258.461490	334.413162	264.079944	340.031616	261.054622	337.006295	255.436168	
279.054557	74.094757	291.007615	69.876030	283.273283	59.329213	273.429588	64.251061	
