89.211860	100.110237	89.914981	112.766417	99.758677	112.063296	99.758677	98.000874	
151.789638	78.313483	147.570911	88.860300	158.820849	90.266542	165.148939	81.125968	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
134.914732	95.891511	141.945943	92.375905	132.805368	81.125968	125.774157	85.344694	
254.445318	120.500749	256.554682	128.235081	270.617104	121.203870	262.882772	114.875780	
344.444819	149.328714	336.007366	149.328714	337.413608	154.953683	345.851061	155.656804	
417.569413	261.828090	407.725718	262.531211	410.538202	268.156180	420.381898	268.859301	
269.913983	133.860050	282.570162	132.453808	281.163920	123.313233	267.101498	121.203870	
343.038577	192.219101	349.366667	199.250312	354.288514	188.703496	350.069788	183.078527	
331.788639	89.563421	344.444819	89.563421	340.929213	81.829089	328.273034	79.016604	
