82.883770	47.376155	94.133708	45.969913	92.024345	57.922971	80.774407	57.922971	
150.383396	36.829338	141.945943	48.782397	156.711486	51.594881	163.742697	42.454307	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
127.180400	50.188639	135.617853	47.376155	126.477278	34.719975	118.039825	38.235581	
222.101748	106.438327	232.648564	107.844569	232.648564	95.891511	222.101748	90.969663	
278.351436	135.969413	269.210861	133.860050	270.617104	139.485019	278.351436	142.297503	
331.085518	311.046567	321.241823	313.859051	325.460549	318.077778	333.898002	315.265293	
267.101498	190.812859	271.320225	196.437828	276.242072	189.406617	272.023346	182.375406	
305.773159	265.343695	306.476280	273.781149	313.507491	269.562422	312.804370	261.124969	
314.913733	93.782147	329.679276	97.297753	327.569913	89.563421	313.507491	83.938452	
