70.227591	69.876030	87.102497	62.141698	101.868040	71.985393	84.290012	78.313483	
143.352185	71.985393	132.102247	79.016604	144.055306	84.641573	156.008365	79.016604	
219.992385	107.141448	212.258052	112.766417	218.586142	116.985144	226.320474	112.766417	
226.987789	127.319743	234.305352	132.198118	238.641686	124.067492	231.324123	118.376054	
283.976404	220.343945	287.492010	225.265793	294.523221	219.640824	290.304494	214.015855	
307.179401	237.921973	297.335705	242.140699	300.851311	248.468789	309.991885	243.546941	
343.741698	299.796629	338.116729	300.499750	340.226092	305.421598	345.851061	304.718477	
315.616854	272.374906	319.132459	277.296754	326.163670	273.078027	321.944944	268.156180	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
352.179151	140.891261	341.632335	137.375655	342.335456	144.406866	351.476030	147.219351	
